country,year,month,temperature,humidity,precipitation,wind_speed,wetbulb_temperature,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%),Total energy - TWh,Total renewables - TWh,Total fossil fuels - TWh,Coal consumption - TWh,Gas consumption - TWh,Oil consumption - TWh,Low carbon - TWh,Other - TWh,climate_region
Morocco,2022,10,23.72845430107527,43.53991935483871,0.013385752688172043,10.063104838709677,59.552024628902124,1.608390375571766,1.2506907857166625,1.6062163260136468,0.3972,2789999999.999999,490742817.09880877,2208016818.500351,5628352389.250174,145134586.95935535,10415541015.346886,490742817.09880877,0.0,Savana
Morocco,2022,11,18.76061111111111,49.715555555555554,0.015062500000000001,8.775736111111112,53.972912201426716,1.554784128857652,1.2076126572185344,1.6062163260136468,0.3972,2699999999.999999,474912403.64400846,2136790469.5164685,5446792634.758232,140452826.08969873,10079555821.303438,474912403.64400846,0.0,Savana
Morocco,2022,12,15.785040322580645,57.946370967741935,0.09931854838709678,10.941908602150537,51.577745862484825,1.5276965075598763,1.2001029900714884,1.6062163260136468,0.3972,2789999999.999999,490742817.09880877,2208016818.500351,5628352389.250174,145134586.95935535,10415541015.346886,490742817.09880877,0.0,Savana
Morocco,2023,1,12.295967741935485,57.402016129032255,0.02393279569892473,9.450645161290323,45.85365324418881,1.455620641880286,1.201947378207768,1.6062163260136468,0.3972,2789999999.999999,490742817.09880877,2208016818.500351,5628352389.250174,145134586.95935535,10415541015.346886,490742817.09880877,0.0,Savana
Morocco,2023,2,12.973303571428572,57.24568452380952,0.10254910714285714,12.685372023809524,46.871817115905124,1.4705656761279502,1.1958908124094512,1.6062163260136468,0.39720000000000005,2519999999.999999,443251576.7344079,1994337771.548704,5083673125.77435,131089304.35038547,9407585433.216541,443251576.7344079,0.0,Savana
Morocco,2023,3,18.314301075268816,54.35228494623656,0.01209543010752688,9.73255376344086,53.75486384121451,1.5545545777884457,1.2008991590596994,1.6062163260136468,0.3972,2789999999.999999,490742817.09880877,2208016818.500351,5628352389.250174,145134586.95935535,10415541015.346886,490742817.09880877,0.0,Savana
Morocco,2023,4,20.78702777777778,47.53180555555556,0.016493055555555556,11.711,55.74640872402408,1.5744017174435458,1.2143578633988015,1.6062163260136468,0.3972,2699999999.999999,474912403.64400846,2136790469.5164685,5446792634.758232,140452826.08969873,10079555821.303438,474912403.64400846,0.0,Savana
Morocco,2023,5,20.672728494623655,54.288709677419355,0.05043010752688172,12.487325268817203,57.49535371117947,1.5925227990143982,1.224312349600521,1.6062163260136468,0.3972,2789999999.999999,490742817.09880877,2208016818.500351,5628352389.250174,145134586.95935535,10415541015.346886,490742817.09880877,0.0,Savana
Morocco,2023,6,25.061083333333332,53.005,0.01976388888888889,12.202527777777778,63.612188708301,1.641722665109054,1.2973532213744632,1.6062163260136468,0.3972,2699999999.999999,474912403.64400846,2136790469.5164685,5446792634.758232,140452826.08969873,10079555821.303438,474912403.64400846,0.0,Savana
Morocco,2023,7,27.87095430107527,45.64072580645161,0.0014516129032258066,10.940134408602152,65.02841024602878,1.6512242457713973,1.3193589804808226,1.6062163260136468,0.3972,2789999999.999999,490742817.09880877,2208016818.500351,5628352389.250174,145134586.95935535,10415541015.346886,490742817.09880877,0.0,Savana
Morocco,2023,8,29.179268707482994,42.334863945578235,0.003401360544217687,11.276054421768707,65.88972641503653,1.65682562108337,1.3332204204004519,1.6062163260136468,0.3972,2204999999.9999995,387845129.6426069,1745045550.105116,4448213985.052556,114703141.3065873,8231637254.064474,387845129.6426069,0.0,Savana
Morocco,2023,9,23.243583333333333,61.71,0.023475,10.902,64.1337154445704,1.6476154855786695,1.2990026077256418,1.6062163260136468,0.3972,449999999.9999999,79152067.2740014,356131744.9194114,907798772.4597054,23408804.34828312,1679925970.2172396,79152067.2740014,0.0,Savana
Morocco,2023,10,22.141583333333333,58.336666666666666,0.032725000000000004,10.389916666666666,61.247605281709646,1.6252960608177387,1.2621277191019369,1.6062163260136468,0.3972,449999999.9999999,79152067.2740014,356131744.9194114,907798772.4597054,23408804.34828312,1679925970.2172396,79152067.2740014,0.0,Savana
Morocco,2023,11,17.818583333333333,57.43666666666667,0.00835,9.819833333333333,54.53993266957094,1.5634043673644509,1.2034382111819493,1.6062163260136468,0.3972,449999999.9999999,79152067.2740014,356131744.9194114,907798772.4597054,23408804.34828312,1679925970.2172396,79152067.2740014,0.0,Savana
Morocco,2023,12,14.893500000000001,56.0775,0.026633333333333335,9.505416666666667,49.737346717302124,1.5083756125014007,1.1903080722276569,1.6062163260136468,0.3972,449999999.9999999,79152067.2740014,356131744.9194114,907798772.4597054,23408804.34828312,1679925970.2172396,79152067.2740014,0.0,Savana
Morocco,2024,1,15.567424242424243,54.45757575757576,0.048295454545454544,11.09969696969697,50.245276360846646,1.515644833519432,1.1877891681303203,1.6062163260136468,0.3972,494999999.9999998,87067274.00140154,391744919.4113526,998578649.7056758,25749684.78311143,1847918567.2389636,87067274.00140154,0.0,Savana
Morocco,2024,2,15.13287037037037,64.14351851851852,0.16737037037037036,16.11703703703704,51.676891655281445,1.53183167174612,1.1922877719335114,1.6062163260136468,0.3972,404999999.9999999,71236860.54660127,320518570.42747027,817018895.2137349,21067923.91345481,1511933373.1955156,71236860.54660127,0.0,Savana
Morocco,2024,3,15.413939393939396,68.83712121212122,0.13452272727272727,16.78871212121212,52.9710261383694,1.5480138675710924,1.192175760959054,1.6062163260136468,0.3972,494999999.9999998,87067274.00140154,391744919.4113526,998578649.7056758,25749684.78311143,1847918567.2389636,87067274.00140154,0.0,Savana
Morocco,2024,4,18.047583333333332,58.45666666666666,0.025683333333333332,15.159666666666665,54.574696485426855,1.5657509535223648,1.1982803587598314,1.6062163260136468,0.3972,449999999.9999999,79152067.2740014,356131744.9194114,907798772.4597054,23408804.34828312,1679925970.2172396,79152067.2740014,0.0,Savana
Morocco,2024,5,19.709666666666667,60.20666666666666,0.0014666666666666667,12.4915,57.795909062713896,1.5958455499947546,1.2254604555677349,1.6062163260136468,0.3972,449999999.9999999,79152067.2740014,356131744.9194114,907798772.4597054,23408804.34828312,1679925970.2172396,79152067.2740014,0.0,Savana
Morocco,2024,6,22.135333333333335,61.66833333333334,0.0074,12.683083333333334,62.02750065712939,1.6329458120930276,1.2677283474037377,1.6062163260136468,0.3972,449999999.9999999,79152067.2740014,356131744.9194114,907798772.4597054,23408804.34828312,1679925970.2172396,79152067.2740014,0.0,Savana
Morocco,2024,7,26.003,53.42333333333333,0.00014166666666666665,11.674416666666666,65.26046466604411,1.6540766881308462,1.3194716208354746,1.6062163260136468,0.3972,449999999.9999999,79152067.2740014,356131744.9194114,907798772.4597054,23408804.34828312,1679925970.2172396,79152067.2740014,0.0,Savana
Morocco,2024,8,27.51875,52.2375,0.0,10.004999999999999,67.07268910799114,1.665706119137886,1.3490568395853957,1.6062163260136468,0.3972,89999999.99999997,15830413.454800282,71226348.98388228,181559754.49194106,4681760.869656624,335985194.0434479,15830413.454800282,0.0,Savana
Mozambique,2022,8,22.99565972222222,65.08680555555556,0.016319444444444445,13.928182870370371,64.63066885897193,1.6481410210532172,1.3142969428651108,4.666931194264016,0.37,654697445.7041388,539385329.8729681,115312115.83117057,0.0,109116240.95068978,0.0,539385329.8729681,0.0,Savana
Mozambique,2022,9,24.669212962962963,63.33310185185185,0.015601851851851853,13.260277777777778,66.60011603416619,1.6606140316764308,1.3468947026051268,4.666931194264016,0.37,1636743614.2603471,1348463324.6824203,288280289.57792646,0.0,272790602.3767245,0.0,1348463324.6824203,0.0,Savana
Mozambique,2022,10,26.916554659498207,62.097446236559136,0.01628584229390681,13.199596774193548,69.6608415428352,1.6772746794672926,1.4048986720369154,4.666931194264016,0.37,1691301734.735692,1393412102.1718342,297889632.5638573,0.0,281883622.4559486,0.0,1393412102.1718342,0.0,Savana
Mozambique,2022,11,27.327685185185185,66.32824074074074,0.06870370370370371,13.265208333333332,71.87575098041465,1.6870409389563354,1.4530486554979827,4.666931194264016,0.37,1636743614.2603471,1348463324.6824203,288280289.57792646,0.0,272790602.3767245,0.0,1348463324.6824203,0.0,Savana
Mozambique,2022,12,26.68595430107527,72.7181899641577,0.22755376344086023,10.862275985663082,72.79285259665879,1.6903651131949833,1.4749258140781565,4.666931194264016,0.37,1691301734.735692,1393412102.1718342,297889632.5638573,0.0,281883622.4559486,0.0,1393412102.1718342,0.0,Savana
Mozambique,2023,1,26.233714157706093,77.99731182795699,0.27925851254480283,9.93293010752688,73.54658848836317,1.6933799036271124,1.4921435583285565,4.666931194264016,0.37,1691301734.735692,1393412102.1718342,297889632.5638573,0.0,281883622.4559486,0.0,1393412102.1718342,0.0,Savana
Mozambique,2023,2,26.12549603174603,81.6014384920635,0.3353893849206349,10.040302579365079,74.31902711018287,1.6957811254175374,1.5116445333691515,4.666931194264016,0.37,1527627373.3096573,1258565769.7035923,269061603.6060647,0.0,254604562.21827614,0.0,1258565769.7035923,0.0,Savana
Mozambique,2023,3,24.931765232974907,82.97782258064517,0.6234386200716846,11.805443548387096,72.62897051648247,1.6897789797023282,1.4709952092199472,4.666931194264016,0.37,1691301734.735692,1393412102.1718342,297889632.5638573,0.0,281883622.4559486,0.0,1393412102.1718342,0.0,Savana
Mozambique,2023,4,24.55034722222222,77.73449074074074,0.09695601851851852,10.249976851851851,70.58687612959605,1.6815566911411812,1.4244937000826494,4.666931194264016,0.37,1636743614.2603471,1348463324.6824203,288280289.57792646,0.0,272790602.3767245,0.0,1348463324.6824203,0.0,Savana
Mozambique,2023,5,23.741420250896056,70.95497311827957,0.01676747311827957,9.655645161290323,67.39209002323422,1.6652306274722832,1.3610795055876825,4.666931194264016,0.37,1691301734.735692,1393412102.1718342,297889632.5638573,0.0,281883622.4559486,0.0,1393412102.1718342,0.0,Savana
Mozambique,2023,6,23.43673611111111,64.17199074074074,0.018136574074074076,10.152800925925925,64.96444385121865,1.648714812766661,1.3239738921839628,4.666931194264016,0.37,1636743614.2603471,1348463324.6824203,288280289.57792646,0.0,272790602.3767245,0.0,1348463324.6824203,0.0,Savana
Mozambique,2023,7,21.57806899641577,67.144041218638,0.03265905017921147,12.43443100358423,62.81589158208651,1.635399980653162,1.2876230027987339,4.666931194264016,0.37,1691301734.735692,1393412102.1718342,297889632.5638573,0.0,281883622.4559486,0.0,1393412102.1718342,0.0,Savana
Mozambique,2023,8,21.934270833333333,68.91840277777777,0.03418402777777778,12.4884375,63.813272596459676,1.6439369542246438,1.2981449915408567,4.666931194264016,0.37,1091162409.506898,898975549.7882801,192186859.71861762,0.0,181860401.58448297,0.0,898975549.7882801,0.0,Savana
Namibia,2022,8,19.219756944444445,31.029166666666665,0.0,14.290451388888888,49.03427939147851,1.4982518315763012,1.1939614617375678,4.561195494814815,0.3972,130801803.0323726,44747985.24791695,1721076.355689114,1721076.355689114,0.0,0.0,44747985.24791695,0.0,Steppe
Namibia,2022,9,21.627291666666668,32.71666666666667,9.722222222222222e-05,14.713930555555557,52.123749154406234,1.536567832413671,1.1945448099621392,4.561195494814815,0.3972,327004507.5809315,111869963.11979237,4302690.889222785,4302690.889222785,0.0,0.0,111869963.11979237,0.0,Steppe
Namibia,2022,10,23.964233870967742,37.48252688172043,0.010053763440860215,13.75622311827957,56.375991212470275,1.581961283629312,1.2151470071173243,4.561195494814815,0.3972,337904657.8336292,115598961.89045212,4446113.918863544,4446113.918863544,0.0,0.0,115598961.89045212,0.0,Steppe
Namibia,2022,11,23.479152777777777,44.841944444444444,0.026541666666666665,13.677958333333335,58.773463520896534,1.6010939992134479,1.2441822551043502,4.561195494814815,0.3972,327004507.5809315,111869963.11979237,4302690.889222785,4302690.889222785,0.0,0.0,111869963.11979237,0.0,Steppe
Namibia,2022,12,23.94649193548387,48.15833333333333,0.053072580645161294,13.858884408602151,60.49771556878475,1.6172241937893246,1.2586742148283578,4.561195494814815,0.3972,337904657.8336292,115598961.89045212,4446113.918863544,4446113.918863544,0.0,0.0,115598961.89045212,0.0,Steppe
Namibia,2023,1,22.66934139784946,58.56922043010753,0.19594354838709677,12.988279569892473,62.026262061123354,1.6315055060548196,1.2715700533423016,4.561195494814815,0.3972,337904657.8336292,115598961.89045212,4446113.918863544,4446113.918863544,0.0,0.0,115598961.89045212,0.0,Steppe
Namibia,2023,2,22.75791666666667,55.40416666666667,0.08575892857142857,12.511279761904762,61.09220183838451,1.6216059538961167,1.266851170353471,4.561195494814815,0.39720000000000005,305204207.075536,104411965.57847288,4015844.8299412658,4015844.8299412658,0.0,0.0,104411965.57847288,0.0,Steppe
Namibia,2023,3,22.624166666666664,54.67768817204301,0.08621102150537634,12.59393817204301,60.64804150487871,1.617262251637707,1.2636266838200503,4.561195494814815,0.3972,337904657.8336292,115598961.89045212,4446113.918863544,4446113.918863544,0.0,0.0,115598961.89045212,0.0,Steppe
Namibia,2023,4,22.401194444444446,47.994305555555556,0.014270833333333333,11.480361111111112,58.687763468384865,1.6020979579721355,1.2385935031536996,4.561195494814815,0.3972,327004507.5809315,111869963.11979237,4302690.889222785,4302690.889222785,0.0,0.0,111869963.11979237,0.0,Steppe
Namibia,2023,5,20.041303763440858,40.778091397849465,0.0018951612903225807,10.955631720430107,52.9549165608679,1.5454534934498867,1.1985373238389736,4.561195494814815,0.3972,337904657.8336292,115598961.89045212,4446113.918863544,4446113.918863544,0.0,0.0,115598961.89045212,0.0,Steppe
Namibia,2023,6,17.058680555555554,38.01583333333333,0.006569444444444444,11.404375,48.00536674995803,1.4837966371317017,1.1983358663023225,4.561195494814815,0.3972,327004507.5809315,111869963.11979237,4302690.889222785,4302690.889222785,0.0,0.0,111869963.11979237,0.0,Steppe
Namibia,2023,7,16.47649193548387,35.391129032258064,0.0013306451612903226,14.719502688172044,47.00549184313123,1.470102423718557,1.2016349773880317,4.561195494814815,0.3972,337904657.8336292,115598961.89045212,4446113.918863544,4446113.918863544,0.0,0.0,115598961.89045212,0.0,Steppe
Namibia,2023,8,18.253604166666666,34.94229166666667,0.00012500000000000003,13.071916666666667,48.94672459893127,1.498257515786187,1.1910018899408223,4.561195494814815,0.3972,218003005.0539543,74579975.41319491,2868460.5928151896,2868460.5928151896,0.0,0.0,74579975.41319491,0.0,Steppe
Niger,2022,8,27.588383838383837,62.94539141414141,0.19111111111111112,13.710827020202021,71.59514769271486,1.6872061863444903,1.4431671368944177,2.1740000000000004,0.17,67466193.14301324,1721076.3556891137,25471930.06419888,7228520.693894273,2065291.6268269352,0.0,1721076.3556891137,0.0,Savana
Niger,2022,9,29.578169191919194,54.13964646464647,0.060917929292929295,13.181489898989899,71.71582662535451,1.6859685811783318,1.4505620980649783,2.1740000000000004,0.17,168665482.8575331,4302690.889222785,63679825.160497196,18071301.734735683,5163229.067067338,0.0,4302690.889222785,0.0,Savana
Niger,2022,10,30.628494623655914,26.022238514174,0.003836754643206256,14.706268328445748,63.02569192142248,1.631702725749362,1.3046466051022678,2.1740000000000004,0.17,174287665.61945087,4446113.918863544,65802485.999180436,18673678.459226873,5335336.702636249,0.0,4446113.918863544,0.0,Savana
